TIMESTAMP,URL,START_TIME,END_TIME,EALPSED_TIME,STATUS,METHOD
2023-01-07 23:18:34.780049+05:30,/index.html,732.641369431,732.649564592,0.008195161000003282,200,GET
2023-01-07 23:18:35.787811+05:30,/index.html,733.6529215,733.659543479,0.006621978999987732,200,GET
2023-01-07 23:18:37.796404+05:30,/gallery.html,735.661697828,735.668136813,0.00643898500004525,200,GET
2023-01-07 23:18:38.804626+05:30,/about.html,736.669278914,736.676357528,0.007078614000079142,200,GET
2023-01-07 23:18:40.813733+05:30,/admin,738.678517043,738.685464699,0.006947655999965718,403,GET
2023-01-07 23:18:42.822949+05:30,/about.html,740.687856621,740.694681358,0.00682473699998809,200,GET
2023-01-07 23:18:44.831738+05:30,/about.html,742.696821848,742.703470052,0.006648203999930047,200,GET
2023-01-07 23:18:45.839360+05:30,/admin,743.704657711,743.711091795,0.00643408400003409,403,GET
2023-01-07 23:18:46.847145+05:30,/admin,744.712262763,744.718876946,0.006614183000010598,403,GET
2023-01-07 23:18:47.855506+05:30,/about.html,745.720065846,745.72723392,0.007168073999991975,200,GET
2023-01-07 23:18:54.869981+05:30,/admin,752.734736573,752.741712443,0.006975870000019313,403,GET
2023-01-07 23:18:56.879049+05:30,/about.html,754.743872416,754.750766858,0.006894441999975243,200,GET
2023-01-07 23:18:57.886859+05:30,/gallery.html,755.751948588,755.758591326,0.006642737999982273,200,GET
2023-01-07 23:18:59.896032+05:30,/index.html,757.760759656,757.767763083,0.007003426999972362,200,GET
2023-01-07 23:19:01.905786+05:30,/login.html,759.769936347,759.777517651,0.0075813040000412,200,GET
2023-01-07 23:19:03.914458+05:30,/admin,761.77993236,761.786190321,0.006257961000073919,403,GET
2023-01-07 23:19:04.925246+05:30,/admin,762.787359091,762.796977922,0.009618831000011596,403,GET
2023-01-07 23:19:05.933154+05:30,/admin,763.798128991,763.804873104,0.006744112999967911,403,GET
2023-01-07 23:19:07.942087+05:30,/index.html,765.807088101,765.813807962,0.0067198610000787085,200,GET
2023-01-07 23:19:09.951062+05:30,/index.html,767.816012728,767.822793853,0.006781124999974963,200,GET
2023-01-07 23:19:31.980856+05:30,/login.html,789.8457305,789.852588591,0.006858091000026434,200,GET
2023-01-07 23:19:31.993314+05:30,/login.html,789.852631111,789.865047446,0.012416334999898027,200,POST
2023-01-07 23:19:34.002621+05:30,/login.html,791.867198102,791.874352642,0.007154539999987719,200,GET
